"","P_5","P_7","P_8","P_9","P_10","P_18","P_19","P_22","P_23","P_25","P_31","P_37","P_42","P_43","P_47","P_50"
"ADA",6.51634089653778,8.24927121027879,7.98030397959743,6.792052729916,6.25829372662706,7.7995453746882,6.64567698982894,5.54750869394496,6.54262207038939,7.46788177429844,7.41055364809442,7.4578251472908,7.294850584822,8.02447540519091,7.75233113896441,6.97357743493741
"CASP4",9.07833628654952,10.0686585642962,9.98357711543489,8.55016021186953,10.1887656732449,8.74664855644051,9.73130538861882,8.29241029482024,9.34278206656862,10.8892403077177,9.18051826696645,10.4789905202637,9.5010122986948,7.95118809057397,9.15447309660892,8.34156379888065
"IGF2R",9.37382925166268,9.45995495917997,9.54807605293278,8.29943254547345,9.78536768066473,8.81580524715985,9.80438904896786,8.66946459723487,9.18753028953233,9.58111958988821,9.16549230671099,9.90950218848956,9.51703423616094,9.09336386344003,10.2187910859681,10.1587397260845
"IL27",0.627444363298741,1.73417809207063,1.18866578299233,2.40703483053807,-9.96578428466209,3.18792999165635,2.63018201652457,1.81043360814082,0.807501155402632,3.33808792538707,2.73304245497457,-9.96578428466209,3.81935679095975,0.906798531867693,3.41263472764502,2.61856187982946
"S100A7L2",-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,0.168444893856263,-9.96578428466209,-9.96578428466209,-9.96578428466209
"OGDHL",4.76805174328587,2.76290898568733,5.21880900468889,-9.96578428466209,6.12144564469739,1.08541236453022,0.779125182847862,3.42138295549648,6.60931323863304,3.33808792538707,0.458879191844098,6.69616723076351,6.52442795775519,1.58277692528383,2.91448850338663,3.64193315488175
"SPN",6.76379782892866,6.69616723076351,6.33930899991491,6.12245998882258,6.60325171699844,5.46166001675066,6.5598031649542,3.05526721014455,5.10059420987187,7.39848289166916,7.23949387287796,7.19519848184528,7.5623952123477,3.99003446153611,6.33121001867519,4.97797795377757
"PDCD1LG2",6.01691282905125,7.88792812490401,8.09473753887215,7.00784451456411,6.4971321595757,6.88283905495428,6.31602292441499,8.52609571344387,6.93426316363853,8.70053984426368,7.33711391462205,7.36226703522786,8.1388958931118,5.95088674664644,8.41578593150982,7.53826730203756
"S100A10",13.7198931868892,14.3699319310213,13.2798550949587,13.8899050603389,13.8699037349864,13.2798550949587,13.1498414305751,14.1199190515248,12.2697081592679,12.7897964847235,12.8398034176732,14.219924472544,12.7697936435529,12.9398165830404,14.199923418192,13.5798823016427
"NKIRAS1",8.95209294064846,8.49099970352495,9.02323267769709,8.0877118962394,8.82081631236968,8.48698858150298,9.60815447676133,8.18907005513774,8.78674030545402,9.69125771782915,8.7887448263177,8.75667173327621,7.81360784612646,7.26465771236744,8.87793977637337,9.55208138340229
"IFNA1",5.50664208353185,5.17772056152871,3.5986836448931,3.49447465822153,3.13122795572106,3.59760115196746,3.85787065236007,3.71308670217448,4.51531534758483,-9.96578428466209,1.80014690668732,-9.96578428466209,4.64969591361462,4.69957359303519,4.07597815419614,2.84748678045198
"S100A6",12.4297387980016,13.5798823016427,12.4797476962786,11.9696406935123,13.0398288666541,11.9696406935123,12.219697866449,14.7399473296968,13.309858077208,12.1596850347172,13.7298939247284,12.9298153071929,12.0796670739417,11.4194739141049,13.4998755904237,13.9799108022061
"CARD11",6.7355378860948,5.37160153458096,5.9376758336516,5.10779751479507,5.83293466233178,5.90819831639168,6.60830300296914,6.09608374391658,4.67256457867309,7.12773089354906,7.0461356042726,6.81626727841512,7.49201607947266,4.53513966221075,5.91531447407777,5.16024850117312
"LPA",2.78697410859205,-9.96578428466209,-9.96578428466209,1.40530223911867,-9.96578428466209,-3.00397965875832,0.779125182847862,1.81043360814082,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,1.08688291095319,2.53567476337791,-9.96578428466209,-9.96578428466209
"CD247",8.38670023865167,6.40306936381067,6.6689046325137,6.60729276013526,6.40205755511727,7.27572890137946,7.3461693458314,3.95599869875862,6.59617961429045,8.46592968084294,8.51306032497476,7.51212629695951,8.37867629361981,5.19518694029597,6.67597319075963,4.97797795377757
"CD3E",9.17150272327014,7.51815906373331,7.91002020467242,6.92317296348917,7.72018121218704,7.69908099126365,7.93010269877397,4.16374796239921,7.2576121249971,9.16949925590447,9.18051826696645,8.17201151836642,8.96812503481685,5.67812261195683,7.14082333758561,5.85735174131249
"L1CAM",7.35119999094221,10.1287132332376,8.40876540492745,7.16901962133871,8.53311463674696,8.5030328846577,10.2187910859681,12.029655331927,7.0148987184955,6.42229216267098,10.4889974956728,8.88595671675499,9.49500400913062,11.4794953484257,13.9999120302559,12.3697277048132
"CR1",8.40074182333727,6.95946560366016,6.78801662041309,7.29686330003779,5.7738970850272,6.58506559347796,7.23446076064571,8.46893814795342,7.98030397959743,8.76168326145082,9.15747835028738,8.16097327113046,9.02122883502405,8.05860432205869,9.81740350790088,6.98567242354553
"FCGR3A",9.24462604258317,8.77872215905372,7.63677640237653,9.83742549927749,8.0304983773972,10.6691151224966,10.398932940416,12.0496600776333,10.4389621297146,11.9296305907386,11.0593247728397,10.2888483654157,11.2494081091022,9.24362439515487,11.6795606852352,11.2894242976197
"DAXX",9.76534488126029,9.73631125496157,9.63218494322811,9.56409728630475,9.78937220269732,9.72629950188564,9.80739239723098,10.1287132332376,8.90800282032922,9.58512479965623,9.98157514055508,9.82240903439061,9.86745791935752,9.77135175433714,9.76934946649046,9.42891050854266
"BMPR2",9.07533073661744,10.4889974956728,10.0386303644968,9.46996909525624,10.5590449920035,9.44593500309974,10.4289549081405,10.0286208333736,9.59113258723967,10.0286208333736,9.55508537155389,10.5790581441735,10.0486398297215,9.08935653766636,10.4990044228659,10.9792862631851
"PSMB8",11.1993872316814,11.2293998448944,10.8692296999769,10.9492712622691,11.5195091504974,11.1993872316814,12.0896693738935,9.99859184000372,11.1593700006571,12.4797476962786,11.8396068085564,11.4894988349143,11.7595843863212,9.03725942748222,10.9992960918083,11.3294400432871
"TAP2",9.6041493494965,8.84587106557121,8.62435244271694,8.47094378289252,8.63738520392481,8.94107066810867,11.1393612042467,7.77945506678812,8.64440272237497,9.99859184000372,10.0986861832177,9.29570856270385,9.85043963087737,7.18412320599798,9.44793786585542,8.33755146304368
"SKIV2L",8.88896304516796,8.39071216131903,8.56319470191223,8.27836546727577,8.6534251212487,8.58023933664973,9.2416210968649,7.7955274135741,8.62535497333045,8.63237263847194,9.3628126246735,8.82983613315179,9.22359120524711,8.98315480091146,8.95610099765743,8.15695929033009
"HSPA1A",9.56009200004731,9.17450791529867,10.5490383471832,8.173014980899,8.38268828278284,7.25660559432245,10.5790581441735,8.01242917205749,10.1487309563297,9.74532176322013,10.3889255156651,10.338887609445,9.21858283550794,10.5190181339357,9.81239796220328,10.5890646521563
"MICB",8.66745968670454,8.6043014593918,8.09473753887215,9.34778974591637,8.48799136490813,7.93512314349913,9.17150272327014,9.00219206219266,7.94415976519649,9.30472282419091,9.53906400512979,8.71056377379178,8.69953744215362,8.02748690328211,9.32074795896591,8.32350801643357
"MICA",6.98768817770285,8.07566764586501,7.35824271497279,7.66994015885321,7.85478733415722,7.8939533775675,8.45088707942391,8.55417085739896,6.51532997953092,7.52620254017352,7.71515748284264,8.32150177517888,7.82566091055398,7.52016995557848,7.99134732930411,7.81461228511453
"LILRB3",6.41116353581078,7.07535261191522,4.990356713783,7.10154346941492,6.19141210986086,6.22992469280925,5.55670032182966,7.68199877954377,5.83700466663316,7.47793800795517,6.66587514742277,8.05458931317772,7.12974517037089,5.45654646812439,7.66692542696106,7.07837481117885
"DDR1",10.2187910859681,10.3088642265519,10.8292080379505,9.36080958791985,10.7491628687228,8.61733467909774,10.809196979495,11.3194361477189,9.6932601329277,9.70026855942382,10.2888483654157,10.0786678345488,10.1687484352094,8.17201151836642,9.46095637720719,10.1887656732449
"IL31",-9.96578428466209,2.33784441664062,0.246779556288808,-9.96578428466209,-9.96578428466209,-9.96578428466209,0.107391321273026,3.05526721014455,0.807501155402632,-9.96578428466209,1.27984436850089,-9.96578428466209,3.81935679095975,0.906798531867693,0.411932914700323,1.56942640398709
"TRIM27",8.28639113643993,8.33755146304368,8.65242263939682,8.81480302950206,8.37265824724515,9.32675731276066,9.59513776097465,8.27033965491562,8.92102973403581,8.98716268630407,9.38083976655882,8.53812809713706,8.99317447339524,9.09636934443201,9.4549478542606,8.89397356326189
"PSMB10",8.79074934090434,8.59828602570675,8.71758042580964,8.37065221503892,8.30645468808663,8.54213883182142,9.05729719311892,6.89292340930756,7.82666531261085,10.2788403519435,9.28969900542029,8.99217251228939,9.46496203948339,7.78447776179893,9.1144019916818,7.76639568864433
"CLEC6A",1.38736855591561,-9.96578428466209,-9.96578428466209,0.403167170646169,-0.466706492359708,-9.96578428466209,-9.96578428466209,-9.96578428466209,1.39565326276253,0.768034525819879,2.18192907657302,-9.96578428466209,1.6424778452641,-9.96578428466209,3.18460074196941,-9.96578428466209
"CHUK",9.94253607753993,10.1387221255225,9.81840461473332,9.08234366849639,9.96756123939614,9.33176507788212,9.78436654819398,9.90649906901509,9.44092782879878,10.1387221255225,10.0386303644968,10.2888483654157,9.31373699684744,9.52804917746613,10.8192025278961,9.89248442530002
"NDUFS3",10.6891273085521,11.4494847427296,11.3694553582235,10.2588241572612,11.1993872316814,11.1793786759122,10.9092507693421,10.9092507693421,10.8992455566679,11.1793786759122,11.0293105814912,11.0293105814912,10.6290902373585,11.3994665688616,11.2694162594879,11.8496095248957
"CEACAM16",1.88326464743157,1.73417809207063,1.75365200769753,2.40703483053807,0.905265414668873,1.08541236453022,0.107391321273026,2.56260058792275,-9.96578428466209,-9.96578428466209,1.27984436850089,1.25011483269151,2.61391016125776,-9.96578428466209,2.58245560512665,-9.96578428466209
"CCL27",2.99463920913044,9.75333104895642,9.51202740685549,8.87994402029815,11.7795901090104,9.87446538742804,-9.96578428466209,5.11911495031193,4.39926621080248,8.579236725649,-1.64651485928637,-9.96578428466209,3.5986836448931,-0.408819389382818,8.44186130454014,2.61856187982946
"IRF9",10.7791801015317,11.3694553582235,10.4089403138426,10.4489693013698,10.9692812975162,10.6991333384832,11.1593700006571,11.3894628578638,10.1187042790466,11.5295125416154,10.6991333384832,10.9792862631851,11.5695258733812,9.62217231050965,10.9092507693421,9.30672598132728
"IFNA7",3.17682953084519,-9.96578428466209,-9.96578428466209,-0.600502656023711,-9.96578428466209,-9.96578428466209,-9.96578428466209,2.56260058792275,-9.96578428466209,-9.96578428466209,-1.64651485928637,-9.96578428466209,-9.96578428466209,2.53567476337791,-9.96578428466209,-9.96578428466209
"MUC5AC",1.38736855591561,-9.96578428466209,-9.96578428466209,1.9916974714289,2.69270926656145,2.61274690297652,2.90089098401519,2.56260058792275,-9.96578428466209,-0.992519082663833,-9.96578428466209,-9.96578428466209,2.83153281188467,2.04157323785981,2.14891625800042,3.75931030931226
"TNFRSF25",2.25118137806696,4.10138733128033,3.14347683952393,1.40530223911867,3.13122795572106,-3.00397965875832,3.01937317602162,-9.96578428466209,3.13568332264227,-9.96578428466209,-9.96578428466209,-2.97627372632834,3.02161940294196,-2.37693937217184,-9.96578428466209,-9.96578428466209
"IFI30",10.1187042790466,10.338887609445,8.73161348786462,11.2293998448944,10.2788403519435,9.94854215625034,10.1187042790466,9.66722847366382,9.32475419915719,11.5295125416154,10.7091393267376,11.0493200751565,12.1096739262352,9.37683376430402,12.0996716579547,11.7695872575853
"CKLF",8.25629413630697,6.54363278281641,7.04815071182275,6.48499888645727,6.89494020953866,7.78045961211345,7.65587114587451,7.81159895887333,7.97026428178181,7.37735763437891,7.39244729083063,7.0793822006053,8.24726463946044,6.3281727572167,7.58752619703947,6.96148164660808
"LTA",5.16333222191941,4.10138733128033,4.59350439944566,3.93150552543359,1.59476602741068,3.81828599871086,4.33951102121489,4.50696486411152,2.62088695207267,5.6709856963544,5.64039118151641,2.21115972762189,5.78306088476336,4.30906481439071,3.18460074196941,2.34502711676025
"IFNA14",2.78697410859205,1.73417809207063,-3.41344583761043,-0.600502656023711,-9.96578428466209,-9.96578428466209,-9.96578428466209,3.05526721014455,-9.96578428466209,2.40822310740318,2.73304245497457,2.78353935718392,1.08688291095319,2.66959402442148,1.52783997422417,2.34502711676025
"TAPBP",11.6395483324825,10.8792350222388,10.809196979495,10.1987742029857,10.6190839074494,10.6491027662252,12.119676178844,10.5590449920035,10.3188720749798,11.7495814950801,11.1893829686291,11.1393612042467,11.4394811581874,9.73430891086679,11.1593700006571,10.0086015715911
"TNF",4.71099483103108,7.3441570578351,7.19519848184528,6.51634089653778,6.76379782892866,6.24816276107247,2.90089098401519,4.90363581874219,4.20699930147468,7.21231368656172,5.54648732649429,5.81868808607538,5.97933451470153,4.69957359303519,6.41217527020527,0.932775562986468
"TNFSF12",9.25764735539102,10.5990711151562,9.91250530147727,9.33276662767459,9.44693643497437,9.05930094091359,9.99859184000372,9.15647660027707,9.58612609983991,10.0486398297215,9.62817990065915,9.8854770499247,9.80038457376054,8.48598579616247,10.9692812975162,10.4689834963026
"TLR9",5.24652637872354,5.42994948260645,5.65467019107965,4.69334241726234,4.41915955102068,3.91658414280246,4.47040741095532,5.39105692166814,3.72061854073619,6.05650631803091,5.75760330386823,6.12854584211119,5.93259419759054,3.43886587418943,4.52783728434456,3.21896665202205
"PSMB9",10.3488952962305,10.0786678345488,9.67323583043263,9.95655022193235,9.72429714146715,10.0886770407081,11.4694918376782,9.37082472961363,10.0086015715911,11.7895929407338,10.5790581441735,10.2087826737575,11.3394439119362,8.26933641826226,10.0986861832177,9.95354720254695
"TNFRSF13B",5.6669071542197,1.73417809207063,4.45577329138688,4.21543077483333,-9.96578428466209,3.71201049830793,4.83538012940819,-9.96578428466209,4.06220442003448,4.01022067768075,5.64039118151641,2.78353935718392,6.67294384978055,1.28407684376662,3.93576703230568,2.61856187982946
"MIF",12.7497907627153,11.2394039913249,12.3297200488107,11.8095985456188,12.1896915173021,13.2198489411337,12.1896915173021,13.5498798284471,12.5997678348517,12.0396577130058,12.8398034176732,12.7297878416569,12.8998114261508,12.3697277048132,12.0796670739417,13.9999120302559
"EFNA4",6.42937350105216,8.04756294691703,8.00540202391459,7.95821627829665,8.25830066612859,7.96524432903618,6.6365869097455,7.44374520337834,5.76880563457969,7.3461693458314,6.34943194765243,8.16097327113046,6.8455217660285,6.81122287728147,7.10859426489905,7.0209449685309
"TICAM2",7.71716698449714,8.26632669478678,8.05358555442641,8.41077127986144,7.99134732930411,8.88094614005064,6.37271147514772,9.78636881234989,8.23723164793211,9.01722113364746,7.85378301707753,8.7266017168883,7.93612722391364,7.76639568864433,8.62334991034429,8.57221839774828
"TNFRSF6B",8.44085843069758,8.65442760137662,8.53311463674696,8.01845233687888,8.26331695100512,8.1388958931118,8.14391358314617,10.939266192208,7.97528416522167,8.27836546727577,8.6283625546284,8.7035470405879,8.55417085739896,7.44273946318805,8.37566727984229,7.6789841702741
"IL10RB",9.67724071795416,10.0286208333736,9.70026855942382,9.59013129156011,9.96555924247032,9.91150426453462,10.0586492295037,9.08835470304127,10.2388077363239,9.92551871646154,10.0586492295037,9.74131710098457,10.1687484352094,8.78573804266555,10.6591089657858,9.0853491915158
"NAIP",8.92102973403581,8.85689485737945,9.23460951671601,8.01845233687888,8.50604113678809,9.40387395795049,7.22842087317908,8.98916662079322,8.76068095901844,10.8192025278961,8.57823411283309,8.87192700916664,8.6143270396266,8.21917168190198,8.90098822735869,7.73022842370723
"SIGLEC14",3.95174083386543,-9.96578428466209,1.18866578299233,2.21359085360024,2.92920225226233,2.35579016896156,0.107391321273026,2.56260058792275,-9.96578428466209,3.15571516937032,-9.96578428466209,1.25011483269151,4.59142158112792,-9.96578428466209,-9.96578428466209,2.61856187982946
"PECAM1",10.5590449920035,12.1096739262352,11.0093009552355,10.6891273085521,11.0593247728397,11.2093914652741,7.99636692428904,8.91902560926686,10.5890646521563,10.4689834963026,10.7591686528773,12.709784879816,10.7991913924801,10.9892911945367,11.3094322250443,9.97657019134934
