"","Patient185_T","Patient168_T","Patient102_T_P","Patient169_T","Patient156_T","Patient48_T_M","Patient150_T","Patient63_T_P","Patient155_T","Patient125_T_P","Patient135_T","Patient148_T","Patient15_T_M","Patient152_T","Patient21_T_M","Patient133_T","Patient163_T","Patient8_T_M","Patient4_T_M","Patient99_T_P","Patient105_T_P","Patient165_T","Patient38_T_M","Patient126_T_P","Patient10_T_M","Patient22_T_M","Patient16_T_M","Patient72_T_P","Patient6_T_M","Patient23_T_M","Patient134_T","Patient83_T_P","Patient121_T_P","Patient18_T_M","Patient132_T","Patient184_T","Patient77_T_P","Patient131_T","Patient9_T_M","Patient79_T_P","Patient74_T_P","Patient141_T","Patient34_T_M","Patient187_T","Patient146_T","Patient116_T_P","Patient82_T_P","Patient94_T_P","Patient183_T","Patient166_T","Patient170_T","Patient173_T","Patient7_T_M","Patient11_T_M","Patient151_T","Patient31_T_M","Patient67_T_P","Patient36_T_M","Patient17_T_M","Patient154_T","Patient87_T_P","Patient1_T_M","Patient100_T_P","Patient153_T","Patient75_T_P","Patient61_T_P","Patient35_T_M","Patient32_T_M","Patient25_T_M","Patient98_T_P","Patient117_T_P","Patient14_T_M","Patient58_T_M","Patient108_T_P","Patient147_T","Patient24_T_M","Patient47_T_M","Patient179_T","Patient45_T_M","Patient140_T","Patient112_T_P","Patient96_T_P","Patient62_T_P","Patient144_T","Patient188_T","Patient130_T_P","Patient27_T_M","Patient162_T","Patient142_T","Patient127_T_P","Patient33_T_M","Patient20_T_M","Patient30_T_M","Patient13_T_M","Patient78_T_P","Patient44_T_M","Patient172_T","Patient19_T_M","Patient40_T_M","Patient42_T_M","Patient73_T_P","Patient86_T_P","Patient137_T","Patient37_T_M","Patient159_T","Patient158_T","Patient181_T","Patient76_T_P","Patient145_T","Patient167_T","Patient106_T_P","Patient149_T"
"CRYAB",8.76480857509372,8.3716503349411,10.4275234182388,8.6051127787461,8.71699432285866,10.7321682738084,7.6243275776815,10.391255405943,7.38500817584416,2.68728469191785,4.80895130801648,11.7908375941708,8.70584316094,8.66906575290895,3.41967371652588,4.12523780488701,6.06158180941102,9.58753564074448,9.24731281340264,6.98117908620756,7.45599292594164,10.005429463426,9.847763639476,7.56910369237242,7.82146149705052,7.6527804535202,11.615312834538,10.371647068172,8.71146393242596,4.26686148394526,9.14733468532714,8.85928939865107,9.45471260818453,7.85325340617972,7.93787988858113,8.1700802831765,9.06450296917633,4.77404905422946,10.1797486434552,10.3630407256966,8.90839562325771,9.15106983007308,12.8867694170755,9.48137765916097,9.30613234100998,5.70849075507491,12.4058995831504,8.68334907102536,8.22535688132084,10.1355694982128,10.8969007410448,7.71384013210971,8.12340237067778,5.85750831070474,9.13203953612859,11.3201580173725,6.61162979060843,9.08364153829987,10.4970843904811,9.60675867132368,5.34770108550839,8.57122551801567,5.51067714873181,10.3596188993753,8.59309601712105,4.25557626494291,11.7187045337234,5.89871625430622,6.44146687999524,8.59171307264637,10.8117046210916,9.11502023382133,5.50814338146134,9.88272098946738,7.33896808641326,6.94041344433988,7.2824490720311,1.5165194976611,10.2398502927672,7.91427150610264,10.2216970712196,8.0781561460968,6.79728540351492,10.5914765311595,5.87727799764607,9.39795480299987,9.25198176414748,9.65329473699305,7.5513698950589,4.37788724511564,9.13514748746458,5.47349470706142,9.92525919494706,5.60469406333915,8.37920939289212,7.58354164834971,7.78005413971865,5.83443312541021,9.21249881704195,7.13792356555559,10.1255697432188,6.3510452256765,9.17447882712362,8.82772694827201,7.79142990897455,5.1526296280378,7.42022131360722,6.06158180941102,8.6887084013681,8.53255463529586,6.01303787532317,6.72015531643263
"HTATIP2",5.79392188619054,5.13097204204262,5.41383099204049,2.91666771722005,6.46631714547524,5.01974638647723,5.22577620706745,4.52550514881967,5.47024400146383,5.19538697264956,2.83207985267166,4.31911209306266,5.16795999559299,5.53172454718761,6.62791320320995,6.4136448520339,2.63250088948452,1.66493787744175,5.46926735977957,6.4726664726183,3.99104559308095,4.47255275626224,1.89956236015469,3.73779490541058,2.84217431759439,1.89180800103544,5.07814013095108,5.49636647352037,4.54355774723834,4.58922417293047,5.12519646869685,3.66231945210744,6.43864217040017,5.37437876911688,4.59221781411272,6.69322209061924,3.8084880230726,5.93595470530696,5.46796414156951,5.30418245542172,5.47706204364723,4.83395266116246,4.21186883141248,5.41078204163409,4.32344212995091,3.27217252864411,4.6235742674856,4.81049451757769,4.04185624261981,3.30757424460461,5.50465216947739,6.41347561300303,4.32847746877123,4.74582892019603,4.2869550544525,4.7197858069459,4.64160382821178,2.03948937190185,5.49508751681695,3.49198133018967,3.9108285825865,3.2312787913429,5.6738673161454,6.27781741471756,5.37750554762926,4.17320740327314,5.59129044953499,1.33399611819645,4.55771641436072,4.92557224165626,5.89387182121582,5.52359331865179,4.6329079786855,2.89743406292035,3.85009930419697,5.5644086563038,2.00036062868351,3.89248817382367,6.67512433294737,5.40670672513905,4.55955299490352,1.37350901551801,4.19542634590232,5.00589397680439,2.11470017240548,5.82250072589868,4.40606040972376,4.55219260289546,5.07386306801921,5.35969685817102,4.7153992122825,5.78164822368278,3.55348338524341,3.14257681424455,6.10498656495274,6.25646346744278,5.58859471828353,2.63017245928107,3.06022035831686,3.95335837319653,5.43232474904759,5.31074000584861,4.80224492551483,4.32560228463811,4.11194940246339,4.3903237527283,4.84654346090612,5.01573840286227,4.20249608419658,4.9727385989746,5.14897476615853,4.77246634174619
"HSPA8",8.95192868355445,10.7987965936861,11.7525441427263,9.71980120506419,10.8678895160653,10.1665660769286,10.5413009019951,9.44813902483752,10.166754353429,10.4244088175977,10.5589955720127,10.7133100389026,9.61355191120789,10.2935302750948,10.972966148586,10.7821144718182,9.7176952705032,9.79641443364873,9.72099833327747,10.5326685889806,8.81493808925609,10.8716904340934,9.90064193526679,10.2283870196555,11.1207633996204,10.7770423889297,10.7707307822066,10.3587072374643,10.5866718702497,9.8008529953953,9.92380434286174,9.77200273992268,10.4897787334948,10.5473486058893,9.85567986570618,9.83753490393446,10.9116848416908,10.7599722131847,9.64412847276779,10.3624381080798,10.702156231967,11.0090104850954,10.2280743082988,10.4390942879198,10.0686855878964,9.98496096962912,10.4837865603789,10.5586703888814,8.70342259493016,10.4181488275146,9.28605174779578,10.2119989861247,10.4428823458405,11.2041926928229,10.5867000142463,10.5939988876189,9.1754522449655,8.96711383666046,10.5242880213021,10.16114574287,10.3313435749538,9.86962622833519,9.53490785088578,10.7528163164833,9.60855238757481,11.3694997456938,10.6150051615331,9.48569046525979,10.4402057905632,10.4422707031622,10.3251603911637,10.1196557562563,9.78726756857052,7.35940696192033,9.79681997851782,10.9354531177577,9.45121317282377,9.05821095243972,9.80999476271987,10.0247947695783,10.1944872471382,8.22930431608393,10.2583905443917,9.77789801390728,10.1746773079098,10.4422810721478,9.42737780061928,10.3098753419736,11.1944004450308,9.74231112049053,9.60266360901705,10.7838503099775,9.47439750921626,10.4997372823328,10.9692361278361,8.7391088830946,10.3178207166259,10.7681686072568,9.59021463309246,9.41511005487095,11.1417693249971,9.97285201935551,10.0067762806197,9.78417841064546,9.74013659936188,10.6291662519246,9.42553273679919,10.877001089029,10.7624991439177,10.237366533079,11.1877300196895,10.8229300658808
"SLC22A18",3.62655594938034,5.20597891877535,5.33166939227976,4.34418936650199,4.9900926151793,2.90515832198728,4.91604663813002,3.71380577216523,4.62064505539979,3.73563048366954,5.13097204204262,3.21116798367419,2.32797472500578,6.98664984761283,5.64676749432866,3.90217007742395,1.78701447377343,5.76847548155016,5.26194445889613,4.23656915189719,3.88567197237125,4.68038062310408,3.19235200074556,2.56827537178828,4.03130696614122,4.94911466937151,4.41217180706179,3.6826856523993,4.23503770964215,4.2862158173791,3.74319179574163,3.35769274848833,6.32950037041971,4.82329080384707,3.81670209431686,6.19280568153656,3.48297731978792,4.58922417293047,3.74856857239183,4.80843653778306,4.67643667575753,2.62316453565259,1.26363540356833,4.66624531014182,3.60418996147502,3.84307936452527,4.05406702258946,4.34915293440126,2.35078010073485,2.78889447916045,4.3133184201355,4.9574967692993,3.37448310432146,4.41960630559482,4.6668133897841,3.2002218382884,2.81782788059395,2.44387182839776,4.71484994895412,2.96180851473748,2.30771994930007,2.77841886647074,4.83950615536944,6.59769503981907,5.66280364964805,-0.166502663140165,5.58077863551574,1.4756037446846,4.70603317629569,3.01631802229467,4.41217180706179,4.65426367208226,2.67151983744412,-0.413115187147816,5.18114231578022,5.93336018388543,2.76998326260455,3.78879009866328,4.57234400829481,3.17807719720578,4.09009124233395,1.99313087142927,4.07647358435656,3.0977793259229,0.799916202989011,4.12689028206314,3.7160031605131,3.91178743882337,4.72088037476206,5.52013933940879,2.94317119262738,4.42834342143095,3.48039439001216,1.9452331231349,4.18990360849735,1.95270630763023,3.13438524646782,2.84016106714084,2.15412950079018,3.70498259633716,3.73020518004041,3.74426875536233,5.1715671358675,2.78889447916045,3.01095882207223,3.60537580326534,4.12441085597013,5.50687482712413,2.7868054329789,3.81772557268051,2.79929457495459,4.01176397233453
"RPS13",9.93607989086233,9.06153590838047,9.30695255769717,11.564993038872,9.08544855791497,10.3573991500188,8.98057089325989,11.1515499963348,9.27020420601299,9.19677669005283,10.211463695334,10.1079898810543,10.8172882844387,7.99955472461909,8.92401375379557,9.0700431039468,9.33006758870991,10.2202948835739,10.0883390653857,8.66980985582111,10.4032474811723,9.31374695251004,10.5822276185487,8.50668841422437,9.98828845922031,9.87292261782717,9.42303394845029,9.84882790748501,10.7813769273969,9.76474058144508,10.3746711060061,11.0038910109948,9.14131782771897,9.56371299441687,10.3006168204656,7.85050566458964,9.20843190744842,9.06797476596787,11.5832478121556,9.03581907821315,9.18462991514528,10.2464211516345,9.68587183740447,9.47717338090604,8.36054425100572,9.05642366560447,9.9860425344974,10.1603895545882,9.76677899823142,9.62600283070546,9.6086263073982,9.28949099132956,10.0208146929541,10.3535008379533,8.61607460619868,9.77155714582705,11.3133824813467,11.2401419732768,8.416041682496,9.48198303571459,10.4115014547534,11.1995073332885,8.26346170338471,8.38534906355556,9.27466002494158,7.9221443173267,8.89624459818197,10.6502538612291,9.6193965028558,8.93186326450837,8.42794552151339,9.89302995702361,9.7744922322036,10.1634874108662,10.7402285350064,8.26097126752082,10.4233691213589,10.4278376507867,8.61198750264392,10.2251724840087,8.79100330397963,6.92850060979141,8.572476653006,8.89896711600384,10.2061731131495,9.13525011541947,10.7727854969789,9.46793358326932,8.59096498276679,8.30970825780862,9.72912956587811,9.37079854670609,11.1816250006454,9.72562358515322,9.24683796228037,8.09165223710765,10.4435869684328,10.2259557087079,9.27979859502499,9.77221723615274,9.44679589873028,9.03047678725075,9.33284441043188,10.1040889374554,9.34505256946878,9.98145454465137,9.6193231328276,8.94711382051555,9.25708371315455,8.73247611750052,10.1836614316214,9.89963032926856
"METAP2",6.32014165418596,5.78662249743379,6.05530413000034,6.19654803212872,5.86421091173853,6.23689437405266,5.93877978094585,4.88464675885811,6.10875443330879,5.77243994848877,6.80233541105827,6.47931141299387,5.47576585071541,4.8723855428132,6.15544567143464,6.55506455564851,6.27297496415795,5.80144323429171,5.42092025093732,6.26530561322902,5.84501325554293,6.85088691410718,5.24073410014911,5.73744340776499,6.82299776089513,6.04899901474645,5.7978171340053,5.76609156161435,5.91099642843845,6.49938351292885,6.05942017666535,6.58632940764071,5.44397125717881,6.67709944894733,5.74741425523003,6.10141896419149,6.30762888558988,6.48689132075882,5.30089246885228,5.32124265193735,6.42073502341902,5.76900470700717,5.92720906667085,6.07769163467635,6.32122460956645,6.41854416773884,5.2414970070392,5.76503077588917,5.15222398921128,6.11021706201301,5.55461954699026,6.01259101990745,5.7189369453294,5.17875447207345,6.00047330666266,5.54352681566365,5.228087539768,5.81918277596446,6.13115730247632,6.35157532943803,6.12062150803134,5.93241556350441,5.85501794216437,5.00499568902536,5.94019024695339,8.96961963626979,5.93217931173679,5.83721162011483,5.47868064885324,6.09510159612156,5.0072403606272,5.96488376196426,6.46484793930046,3.76139166287834,6.62572345256053,6.0040743632201,5.7156463125727,5.86569615924798,6.00362472240024,6.22517851043716,5.79053747660979,4.36604239170877,6.28634521121353,6.59396621860238,7.17703078021575,6.18251353843303,5.84149515960638,6.80968453838674,7.44120956196406,4.99371964337018,5.33166939227976,6.10979931938558,4.74529112288835,6.34786050617572,6.28449562564604,6.98163577618404,5.98757099628506,6.66733866437489,5.03390748950432,5.33738998183111,6.04113344401132,5.52076795101364,5.91363144485353,5.80480218622303,5.65766858446201,6.90834458018066,5.38856841876287,6.37939569663734,6.71878628866752,5.43865880252021,6.2170561861028,6.00968308113895
"TPI1",9.64979686224875,10.739992358242,9.70371500745362,9.65874882228487,10.446443379306,9.26503128734864,9.96022063732846,9.77850593073113,10.0144682780893,9.36625882170736,9.65234487153043,9.97722410386194,9.60694369366353,11.3353071628368,10.3543937544389,9.98997770478449,9.63430465701149,9.89814938803813,9.59606113806275,10.2980293360764,10.1841699355345,10.7676639011165,8.860841782144,10.481568380183,10.8506486449655,10.4720520946399,9.91476033357464,9.67927071759278,10.138605872764,10.1577776582826,9.8369986863242,9.28447943130286,10.1201225089749,11.0855063186308,9.66856769825832,10.7826550981901,9.99104134011387,9.28547388943177,9.98787649441936,10.2539077437183,10.8797065319787,11.1888614114375,10.3753881129335,10.213202664723,10.266319228556,9.64657850995061,10.3050596598992,10.3374780712834,8.76245180465932,9.89709064136392,9.50436416417188,10.6439382407219,10.2763931403682,9.65463781847108,10.7827943176319,9.27377462288186,9.90840913435816,9.32602718428727,10.7055209413442,9.31476675564641,9.51114184946114,9.01360462400327,9.80772681893506,10.7511933846741,9.88320992935211,8.59160088389082,9.61187503573847,9.10226706854253,9.7318128573889,10.0455562775478,9.27279538799837,10.5512477944572,9.79100167547461,8.77198788900327,10.14335897753,10.3341067679044,8.87931061268844,8.90950611366409,9.68716744438303,9.62884830842551,9.1326051164192,9.48970950322835,10.3304026583598,9.61309142527718,9.97199037534577,10.2424369732796,9.01455335980236,9.63172455736037,9.6763996501907,9.32080280485336,9.31125106139937,11.1325517813836,9.23244731038529,10.4405899427742,11.0425903064607,9.82642296100612,9.62095473449688,10.8526317194397,10.66621601247,9.99055925592986,10.6572389428341,9.2965514731606,9.78504535002395,9.41578612572803,9.30565366583884,11.2791294090308,9.68956300141743,11.5593154233174,9.21812969659135,9.37638806829551,10.0353228586825,11.1505856962312
"LDHB",8.28063623602462,9.24048368339448,8.06625605971092,9.57448189153339,9.39403603968106,9.17472848406167,8.9426054039924,9.37010105660262,8.85190829116994,8.42714939230064,9.19830015076001,9.26049853921603,8.97209236340263,9.32019356434505,9.58796686348521,9.33434256876557,9.0728320043369,10.15829536608,8.6753607839236,9.58687918481774,9.61581536395359,10.3114202376833,9.23148761059992,8.74947057851771,10.626440049333,4.16438404348467,9.57093912091545,9.14863164767269,8.42610118407337,8.91025596141406,8.39150567849377,10.0041094855081,9.10289691625952,9.92539273028713,8.82340227195082,8.14129483397754,9.52841699287935,7.99169756640048,8.26346170338471,9.56683607902456,9.74827840222377,9.92923029430583,6.84437309816653,9.32177254594306,8.99845221773507,8.82075656315196,9.4694810566494,8.74278436082517,7.74954097162693,8.74268332610044,7.6001433575138,8.33597535387504,7.7588294856982,9.76117056337433,9.63452248230579,8.74685354132282,9.1372242819555,8.95000466620899,9.17065367894795,9.01092246788263,9.97153062136754,9.81126389798372,7.86189955041322,8.76401235097015,8.45607098240631,7.92867233347089,9.20212627322573,8.97859892832048,8.0982479445358,8.89536624685371,8.48462555471732,9.22226601896806,9.25828571162123,7.25049739660341,9.99888796372854,9.12564851892433,10.0854206726038,9.61178284321147,8.3486440683274,8.87786998957283,7.6153059367592,7.47525515502633,8.07591229409166,8.19239638885826,9.8408738903023,8.92994186222013,9.65690925574937,9.69477748763841,8.23117797122762,7.72445246053538,7.56331831924537,8.71497011817724,7.22004936055997,9.56909799454346,8.92463735098332,7.78993135013666,8.13016382248347,9.84691792582755,8.840529324406,4.60175593432825,9.72427679509788,8.28545308221386,8.12701930216537,7.6095555260519,8.41011634447528,10.2728641892983,7.69419070949229,10.0557582836709,7.17523515481638,7.63655937155374,9.98481859808003,8.82324302916601
"SERINC1",5.79236083750072,6.81904223277137,6.55537137821447,6.29500664117405,6.72548214604997,4.06013387358579,5.83822065657141,4.37788724511564,5.57140377624388,5.88242296045009,6.29114306563265,5.81303720997542,5.30235561143441,4.01265805704392,5.49923998736548,6.68146332112179,5.90233893359245,7.05832732009283,5.25402707220924,5.89022779112141,4.53362563940171,6.12434881568885,4.00279251726335,5.61415032326687,4.45621475957641,6.2191878853663,5.72713083934337,5.68400516923994,5.92341068685346,6.63097328110596,5.57685465712973,5.02993870861533,5.09258802389702,6.40906841531607,5.68288225268746,5.94862420700373,5.81072585670262,5.82809839273307,6.19102959516775,6.43697798934232,5.28025112078433,6.80091283883126,6.27036074273977,5.83291532438203,5.30381727163986,6.69447629305976,5.8926581669272,5.86073937630287,5.1177365943479,7.03552494097514,6.0334450272478,7.05475081834011,5.70628188585102,6.0380629923313,6.46288666740404,5.38027922859876,3.65889695712684,5.31364493253723,6.0823832606495,6.54412986178203,4.89535109817479,5.52922750835064,5.35547443607188,4.71154997029548,4.19306204671554,5.49348722487798,5.80995458198137,6.5171339367327,6.88936402205021,6.50749338670656,6.76143155692452,6.46125023497295,3.53493313343241,4.97915649604845,4.70326684809558,5.11856737669264,6.33093479968083,4.8293929385271,5.48545902982514,6.57668840710519,5.0076888761568,4.91030093988782,6.23517177575736,6.9329942168828,4.57537284514985,6.36703901186451,5.32664520109413,6.61913418782863,5.85227356243289,5.38027922859876,6.36721378654077,6.47380314346546,4.96490685931288,5.53763775025765,6.2931681336539,3.12449357219531,6.61354638624793,4.23580363397575,5.50909406574708,5.59398115310175,6.04616361403159,5.85875188475761,5.92697196069113,6.25910296982858,4.94677763937673,5.53141265358538,6.36161046829694,6.20830264997981,5.9383093190086,6.58977846505341,6.89543592872805,6.29151147130896
"RPS12",11.9707102431647,11.0073994594371,10.3599153399532,12.9557245465419,11.6013441369281,11.8917081495786,10.6576230360078,10.5362384720554,10.9953933582485,11.3876032585961,11.8359560401277,12.7023006257862,11.5002100020681,9.39752704058378,9.91838772532587,11.3416805961621,11.2942939230701,11.996216068636,10.0349378617049,10.9060796031499,11.507884310421,11.8303016786478,12.0839981388643,10.7054172629011,11.5532265693355,12.2518406728794,10.7865971786337,10.9660086063004,12.6539290511092,11.9964914958277,11.7612482845432,11.4717569986589,10.2623544601238,11.9731129241667,11.7398780516739,10.36414669566,10.8429953259209,11.1815815221409,12.1143022735005,11.2340216342024,10.3944852030498,12.1829966956037,10.700171788956,10.7570324167154,10.3489726393455,11.7367913049509,10.9632147218897,11.2023203745786,11.5927751612984,13.3301327316714,11.303690006197,11.9886885916993,11.8753657846436,11.8759838950653,11.5008423773812,12.048715384783,11.9795827470337,11.5923827515112,10.5820111638488,10.8316959747768,11.9663255544268,12.976261770156,9.55679533104847,9.98663989372101,9.87273797275411,8.92858055266784,11.3633249642691,11.8320398866443,11.1175528489664,11.6261977242694,11.350481224417,11.2551472153914,11.9126352708279,9.97105634657512,13.1213879778132,8.98291088822168,12.7664028122044,11.6130992547663,10.3446188135126,11.9227928760374,10.5132351009388,9.80243720051142,10.083321087585,11.224195267023,10.8267955356074,11.8964501006193,10.628783617932,11.5118470187471,10.6274709589806,9.88094719201282,10.7008740218838,11.1770962035183,10.7824667210885,11.7242371395035,11.1487314146095,10.3424536313262,11.9976173754694,11.3800881673575,12.2890018610137,12.0859474147247,12.0666445615126,11.1589700014268,11.5215175069108,10.8786264960753,11.8810225462958,11.6482681411335,11.0163493652662,12.4596572782485,11.3647972887336,11.0526570278392,12.4062371653589,11.2968020941338
